row,check_number,session_start
6189,5935,15:34:00
6190,2195,14:00:00
6191,8101,14:00:00
6192,5442,14:00:00
6193,239,22:30:00
6194,3004,14:00:00
6195,132,07:00:00
6196,4654,22:30:00
6197,9929,06:00:00
6198,9440,15:00:00
6199,1811,23:42:00
6200,4434,06:00:00
6201,3664,07:30:00
6202,3401,23:42:00
6203,8794,14:00:00
6204,1276,06:00:00
6205,8467,14:15:00
6206,4981,22:15:00
6207,2972,06:00:00
6208,3903,06:00:00
6209,5130,15:34:00
6210,8678,14:15:00
6211,574,15:30:00
6212,8183,07:30:00
6213,5944,15:00:00
6214,4675,14:00:00
6215,867,06:15:00
6216,6096,07:30:00
6217,1257,08:42:00
6218,2362,07:30:00
6219,6749,06:15:00
6220,6268,07:30:00
6221,4311,22:15:00
6222,2190,21:00:00
6223,6322,21:00:00
6224,7189,07:30:00
6225,7564,15:30:00
6226,4129,14:15:00
6227,458,06:15:00
6228,3284,14:00:00
6229,1070,21:00:00
6230,6782,15:30:00
6231,1065,15:30:00
6232,6578,07:00:00
6233,463,23:42:00
6234,3523,07:30:00
6235,4601,23:42:00
6236,3514,22:15:00
6237,4239,08:42:00
6238,6912,15:34:00
6239,3111,07:30:00
6240,8063,15:34:00
6241,5018,23:42:00
6242,1685,14:15:00
6243,6089,06:15:00
6244,600,14:00:00
6245,2147,23:42:00
6246,344,07:30:00
6247,7490,07:00:00
6248,8510,22:30:00
6249,4790,07:30:00
6250,976,21:00:00
6251,4742,06:00:00
6252,7519,23:42:00
6253,6271,21:00:00
6254,7088,15:34:00
6255,1074,22:30:00
6256,2337,08:42:00
6257,1794,21:00:00
6258,1845,07:00:00
6259,6589,06:15:00
6260,9928,15:34:00
6261,9586,07:00:00
6262,5106,07:30:00
6263,6361,22:15:00
6264,7144,06:15:00
6265,9996,08:42:00
6266,2891,15:34:00
6267,3894,21:00:00
6268,824,15:30:00
6269,5397,15:30:00
6270,5220,06:00:00
6271,2424,22:15:00
6272,941,07:30:00
6273,1134,07:00:00
6274,9525,23:42:00
6275,2916,06:00:00
6276,4168,06:00:00
6277,8272,23:42:00
6278,1518,21:00:00
6279,5214,08:42:00
6280,2402,07:00:00
6281,3321,23:42:00
6282,6019,07:30:00
6283,126,07:00:00
6284,1012,06:00:00
6285,236,14:00:00
6286,4517,21:00:00
6287,1986,23:42:00
6288,5049,15:34:00
6289,4104,14:00:00
6290,1800,08:42:00
6291,9740,15:34:00
6292,5097,21:00:00
6293,7932,22:15:00
6294,8384,06:00:00
6295,3489,06:15:00
6296,8722,14:00:00
6297,8620,08:42:00
6298,3896,07:30:00
6299,6375,15:00:00
6300,6693,15:00:00
6301,29,06:00:00
6302,7100,14:00:00
6303,2953,07:00:00
6304,8802,22:15:00
6305,9594,06:00:00
6306,2616,07:00:00
6307,9130,15:34:00
6308,7295,21:00:00
6309,1371,08:42:00
6310,154,22:30:00
6311,7127,22:30:00
6312,3394,14:00:00
6313,7301,21:00:00
6314,7884,21:00:00
6315,8009,15:34:00
6316,6886,15:34:00
6317,4147,23:42:00
6318,4893,14:00:00
6319,8423,07:00:00
6320,5500,21:00:00
6321,159,14:15:00
6322,6449,15:34:00
6323,3410,14:15:00
6324,7994,22:30:00
6325,9875,07:00:00
6326,9975,06:00:00
6327,5050,15:34:00
6328,7646,21:00:00
6329,27,07:00:00
6330,8248,07:00:00
6331,2097,15:00:00
6332,8038,22:30:00
6333,4156,21:00:00
6334,9072,15:34:00
6335,5880,21:00:00
6336,5571,22:30:00
6337,7677,06:00:00
6338,5946,06:15:00
6339,6597,06:15:00
6340,5407,15:34:00
6341,2756,07:00:00
6342,6838,21:00:00
6343,7512,14:00:00
6344,7544,15:34:00
6345,4357,06:15:00
6346,6376,08:42:00
6347,2237,14:15:00
6348,6378,22:30:00
6349,4427,22:15:00
6350,9394,21:00:00
6351,8699,15:34:00
6352,3564,22:30:00
6353,957,23:42:00
6354,14,23:42:00
6355,1384,06:15:00
6356,3495,07:30:00
6357,7106,21:00:00
6358,6067,15:34:00
6359,7879,22:30:00
6360,4645,07:00:00
6361,7347,21:00:00
6362,8019,15:00:00
6363,5047,14:00:00
6364,4642,15:34:00
6365,1381,15:30:00
6366,1871,14:00:00
6367,6466,22:15:00
6368,1049,14:15:00
6369,612,14:15:00
6370,2050,07:00:00
6371,9479,07:00:00
6372,1901,14:15:00
6373,2548,15:34:00
6374,1237,21:00:00
6375,4466,15:30:00
6376,2159,14:15:00
6377,6266,15:30:00
6378,7321,06:00:00
6379,1058,06:00:00
6380,7388,21:00:00
6381,2755,23:42:00
6382,7473,06:00:00
6383,13,22:30:00
6384,710,21:00:00
6385,3329,21:00:00
6386,3782,07:30:00
6387,6789,21:00:00
6388,6945,15:00:00
6389,5219,22:15:00
6390,2714,14:00:00
6391,4030,07:30:00
6392,7212,06:15:00
6393,9098,22:30:00
6394,9235,15:34:00
6395,4921,15:30:00
6396,3323,21:00:00
6397,2913,07:30:00
6398,4121,07:00:00
6399,9922,22:30:00
6400,9255,14:15:00
6401,6761,21:00:00
6402,1155,08:42:00
6403,5827,15:00:00
6404,1247,06:15:00
6405,2173,07:00:00
6406,8221,15:30:00
6407,2511,07:00:00
6408,2721,22:15:00
6409,567,22:30:00
6410,468,21:00:00
6411,1835,06:15:00
6412,1650,08:42:00
6413,8920,22:30:00
6414,7148,22:30:00
6415,4015,14:15:00
6416,210,06:00:00
6417,580,07:00:00
6418,8086,15:00:00
6419,3068,14:00:00
6420,8880,15:34:00
6421,2784,14:15:00
6422,3452,22:30:00
6423,7759,06:15:00
6424,8979,07:00:00
6425,7443,15:30:00
6426,1295,15:34:00
6427,7821,21:00:00
6428,9011,23:42:00
6429,5982,14:15:00
6430,5574,07:30:00
6431,1906,15:00:00
6432,3174,21:00:00
6433,4892,23:42:00
6434,8992,21:00:00
6435,2172,21:00:00
6436,7487,15:34:00
6437,3660,06:00:00
6438,9337,21:00:00
6439,3362,15:34:00
6440,3756,21:00:00
6441,9352,14:15:00
6442,2412,22:15:00
6443,7729,14:00:00
6444,5057,08:42:00
6445,4235,06:15:00
6446,6762,15:30:00
6447,2016,14:15:00
6448,1564,22:15:00
6449,6776,14:15:00
6450,3718,21:00:00
6451,1118,14:15:00
6452,140,15:34:00
6453,5585,23:42:00
6454,9744,15:34:00
6455,1780,06:15:00
6456,9154,21:00:00
6457,6624,21:00:00
6458,6756,07:30:00
6459,7764,14:15:00
6460,4279,07:30:00
6461,6349,21:00:00
6462,6467,23:42:00
6463,6508,07:00:00
6464,7427,07:00:00
6465,7628,22:30:00
6466,3486,06:15:00
6467,6471,21:00:00
6468,1123,07:30:00
6469,1812,07:00:00
6470,4743,15:34:00
6471,4619,06:00:00
6472,5209,07:00:00
6473,479,08:42:00
6474,3313,22:15:00
6475,9952,22:15:00
6476,8847,21:00:00
6477,8638,06:15:00
6478,6980,22:15:00
6479,5815,15:34:00
6480,4166,14:15:00
6481,3439,07:30:00
6482,8899,21:00:00
6483,9855,06:00:00
6484,2321,15:00:00
6485,7341,15:34:00
6486,6461,07:00:00
6487,9061,22:30:00
6488,4576,07:30:00
6489,3181,21:00:00
6490,9065,21:00:00
6491,2138,14:00:00
6492,7565,06:15:00
6493,9518,23:42:00
6494,1765,14:00:00
6495,6539,22:15:00
6496,9827,06:15:00
6497,9582,23:42:00
6498,5019,14:15:00
6499,7885,21:00:00
6500,6799,06:00:00
6501,9896,21:00:00
6502,9700,14:00:00
6503,874,15:34:00
6504,709,07:30:00
6505,7187,08:42:00
6506,9477,06:15:00
6507,9820,14:00:00
6508,2882,21:00:00
6509,5228,15:00:00
6510,213,06:15:00
6511,3709,22:30:00
6512,2604,07:00:00
6513,2092,14:00:00
6514,8833,22:15:00
6515,4402,15:00:00
6516,7153,08:42:00
6517,3036,14:00:00
6518,8374,22:30:00
6519,5419,07:30:00
6520,792,06:15:00
6521,593,14:00:00
6522,2468,23:42:00
6523,2107,22:30:00
6524,4242,06:00:00
6525,4586,08:42:00
6526,9084,23:42:00
6527,7853,23:42:00
6528,5116,22:15:00
6529,936,08:42:00
6530,3945,23:42:00
6531,8559,23:42:00
6532,3244,14:00:00
6533,212,14:00:00
6534,7913,15:00:00
6535,1933,07:00:00
6536,3809,14:00:00
6537,3390,14:00:00
6538,5078,07:30:00
6539,7373,15:30:00
6540,3442,21:00:00
6541,8643,21:00:00
6542,4234,07:00:00
6543,1997,21:00:00
6544,1575,08:42:00
6545,8411,06:00:00
6546,4661,23:42:00
6547,9243,08:42:00
6548,4884,07:30:00
6549,8027,07:30:00
6550,6452,15:30:00
6551,8843,23:42:00
6552,3745,14:00:00
6553,9408,14:00:00
6554,5161,07:30:00
6555,5264,15:00:00
6556,4765,06:00:00
6557,2774,22:15:00
6558,6287,06:15:00
6559,9812,06:00:00
6560,1830,21:00:00
6561,3250,06:00:00
6562,7325,22:15:00
6563,2059,08:42:00
6564,1840,21:00:00
6565,3934,14:15:00
6566,2309,14:15:00
6567,4940,21:00:00
6568,511,23:42:00
6569,2265,07:00:00
6570,3005,06:00:00
6571,6179,15:30:00
6572,4984,07:30:00
6573,8524,21:00:00
6574,1818,07:30:00
6575,7782,08:42:00
6576,8619,15:34:00
6577,7317,07:30:00
6578,6410,07:30:00
6579,9971,15:30:00
6580,6107,14:15:00
6581,389,15:30:00
6582,837,14:15:00
6583,9519,07:30:00
6584,7141,22:30:00
6585,443,15:00:00
6586,9762,22:15:00
6587,6979,21:00:00
6588,1377,15:30:00
6589,5970,21:00:00
6590,569,15:30:00
6591,5646,15:34:00
6592,6022,07:30:00
6593,3132,07:00:00
6594,8085,22:30:00
6595,5875,07:00:00
6596,5638,07:00:00
6597,6188,14:00:00
6598,9112,07:30:00
6599,3260,21:00:00
6600,9886,07:30:00
6601,8330,06:00:00
6602,6898,22:15:00
6603,4326,06:15:00
6604,7092,14:15:00
6605,6130,08:42:00
6606,9828,06:15:00
6607,2158,14:15:00
6608,7260,06:15:00
6609,7437,15:34:00
6610,2490,07:00:00
6611,1485,07:30:00
6612,5034,23:42:00
6613,1684,07:00:00
6614,8904,21:00:00
6615,7217,22:15:00
6616,8224,21:00:00
6617,7715,21:00:00
6618,5924,21:00:00
6619,9064,06:00:00
6620,5932,22:15:00
6621,694,15:30:00
6622,9135,21:00:00
6623,2483,22:15:00
6624,9747,22:30:00
6625,9707,07:00:00
6626,1975,14:15:00
6627,2822,15:00:00
6628,3716,08:42:00
6629,893,15:30:00
6630,1092,07:30:00
6631,7881,15:34:00
6632,9688,21:00:00
6633,2670,07:30:00
6634,2072,21:00:00
6635,3027,14:00:00
6636,9905,08:42:00
6637,4961,21:00:00
6638,6198,08:42:00
6639,551,15:00:00
6640,958,07:30:00
6641,6815,21:00:00
6642,419,06:15:00
6643,9675,07:30:00
6644,8362,21:00:00
6645,5084,15:00:00
6646,1428,22:30:00
6647,9166,07:30:00
6648,657,23:42:00
6649,1008,15:30:00
6650,6207,15:00:00
6651,5186,23:42:00
6652,749,06:15:00
6653,4185,14:00:00
6654,4638,06:15:00
6655,1440,21:00:00
6656,8378,22:15:00
6657,698,22:30:00
6658,9624,08:42:00
6659,9275,07:30:00
6660,2486,15:30:00
6661,3198,06:00:00
6662,6983,14:15:00
6663,2071,23:42:00
6664,7226,06:15:00
6665,8646,08:42:00
6666,7027,06:00:00
6667,1882,14:15:00
6668,5685,22:30:00
6669,7087,14:15:00
6670,1452,22:15:00
6671,6719,14:15:00
6672,374,15:00:00
6673,9475,08:42:00
6674,4910,23:42:00
6675,3000,21:00:00
6676,7176,22:30:00
6677,7311,21:00:00
6678,1724,21:00:00
6679,9111,06:00:00
6680,46,14:00:00
6681,3091,14:15:00
6682,4862,15:30:00
6683,4214,06:15:00
6684,3511,14:00:00
6685,380,06:15:00
6686,8522,06:00:00
6687,8927,22:30:00
6688,5195,14:15:00
6689,8886,08:42:00
6690,2977,08:42:00
6691,6301,07:00:00
6692,8607,21:00:00
6693,2635,15:00:00
6694,4580,07:00:00
6695,942,22:15:00
6696,5436,15:00:00
6697,1629,06:00:00
6698,4472,21:00:00
6699,4590,23:42:00
6700,9355,22:15:00
6701,3544,06:15:00
6702,4300,06:15:00
6703,6390,14:15:00
6704,8059,07:30:00
6705,5895,23:42:00
6706,6731,22:15:00
6707,5366,08:42:00
6708,2205,21:00:00
6709,6426,07:00:00
6710,3277,14:15:00
6711,4140,06:15:00
6712,8748,22:15:00
6713,92,15:00:00
6714,8181,15:34:00
6715,2568,23:42:00
6716,844,22:30:00
6717,8977,14:00:00
6718,1346,07:30:00
6719,1310,15:00:00
6720,9979,22:15:00
6721,3841,21:00:00
6722,9205,23:42:00
6723,7384,23:42:00
6724,7882,22:15:00
6725,6302,15:34:00
6726,9778,06:00:00
6727,3435,22:30:00
6728,3752,07:00:00
6729,9909,14:00:00
6730,7829,06:00:00
6731,6842,22:30:00
6732,2286,15:34:00
6733,4040,07:30:00
6734,4478,06:00:00
6735,2024,15:00:00
6736,1120,21:00:00
6737,9340,06:15:00
6738,494,15:00:00
6739,7261,21:00:00
6740,3943,22:30:00
6741,8969,15:00:00
6742,2574,21:00:00
6743,5015,23:42:00
6744,1936,14:15:00
6745,4783,06:00:00
6746,627,22:30:00
6747,5307,14:15:00
6748,557,07:00:00
6749,7262,07:00:00
6750,3316,06:00:00
6751,7696,15:34:00
6752,2291,14:00:00
6753,6742,07:00:00
6754,5620,07:30:00
6755,5862,21:00:00
6756,9471,21:00:00
6757,9764,14:00:00
6758,6400,21:00:00
6759,2707,06:00:00
6760,9832,14:00:00
6761,6966,08:42:00
6762,2354,14:00:00
6763,6965,06:00:00
6764,7008,15:30:00
6765,986,21:00:00
6766,9551,15:30:00
6767,3186,23:42:00
6768,361,07:30:00
6769,8165,08:42:00
6770,1881,07:00:00
6771,8234,15:30:00
6772,6551,22:30:00
6773,1753,08:42:00
6774,8172,07:00:00
6775,617,15:00:00
6776,9856,08:42:00
6777,8262,08:42:00
6778,8930,15:00:00
6779,8228,22:15:00
6780,2431,07:00:00
6781,8457,08:42:00
6782,7891,23:42:00
6783,5418,14:15:00
6784,3909,21:00:00
6785,322,22:15:00
6786,42,07:30:00
6787,3548,22:15:00
6788,5354,06:15:00
6789,4855,23:42:00
6790,4916,06:00:00
6791,2885,14:15:00
6792,6460,21:00:00
6793,3498,07:30:00
6794,6932,21:00:00
6795,955,21:00:00
6796,6084,21:00:00
6797,1626,22:30:00
6798,2814,15:00:00
6799,3591,23:42:00
6800,8060,06:15:00
6801,2883,07:30:00
6802,6325,14:00:00
6803,6559,23:42:00
6804,4683,14:00:00
6805,5412,15:00:00
6806,6411,21:00:00
6807,22,15:34:00
6808,930,15:34:00
6809,9427,14:00:00
6810,4450,14:15:00
6811,7868,06:00:00
6812,9435,15:00:00
6813,5117,08:42:00
6814,4191,15:34:00
6815,3635,08:42:00
6816,2877,08:42:00
6817,5650,22:15:00
6818,5343,15:34:00
6819,8327,22:15:00
6820,3768,15:00:00
6821,2432,23:42:00
6822,7378,21:00:00
6823,4713,14:15:00
6824,2211,22:30:00
6825,4436,07:00:00
6826,5704,15:34:00
6827,1798,08:42:00
6828,4153,07:00:00
6829,9281,21:00:00
6830,3907,15:34:00
6831,4325,14:15:00
6832,7102,14:00:00
6833,7464,15:00:00
6834,7584,22:30:00
6835,5098,06:15:00
6836,6715,15:34:00
6837,2622,15:00:00
6838,2395,15:34:00
6839,6035,14:00:00
6840,79,22:30:00
6841,9516,15:00:00
6842,3353,21:00:00
6843,8122,06:15:00
6844,3429,08:42:00
6845,6500,06:00:00
6846,3739,08:42:00
6847,2473,15:34:00
6848,24,15:34:00
6849,2320,06:00:00
6850,1686,23:42:00
6851,3721,07:30:00
6852,5853,22:30:00
6853,971,21:00:00
6854,7952,23:42:00
6855,5066,21:00:00
6856,2957,07:30:00
6857,7361,15:30:00
6858,7463,06:15:00
6859,2643,07:00:00
6860,5622,08:42:00
6861,851,15:34:00
6862,5475,23:42:00
6863,1822,08:42:00
6864,6100,08:42:00
6865,3772,21:00:00
6866,7949,23:42:00
6867,3283,14:00:00
6868,3171,23:42:00
6869,4088,23:42:00
6870,6546,21:00:00
6871,3265,14:15:00
6872,4775,21:00:00
6873,535,14:15:00
6874,2698,07:30:00
6875,5741,14:15:00
6876,8297,22:15:00
6877,5409,08:42:00
6878,6103,22:15:00
6879,8109,08:42:00
6880,3469,15:00:00
6881,3248,08:42:00
6882,5039,21:00:00
6883,814,14:00:00
6884,3229,14:15:00
6885,5059,14:15:00
6886,767,23:42:00
6887,4870,14:15:00
6888,8277,15:00:00
6889,1802,21:00:00
6890,7014,22:30:00
6891,412,21:00:00
6892,7188,21:00:00
6893,4911,22:15:00
6894,2639,21:00:00
6895,9093,14:00:00
6896,265,23:42:00
6897,1076,06:15:00
6898,5773,07:00:00
6899,7471,22:15:00
6900,8470,08:42:00
6901,6384,06:00:00
6902,3887,14:00:00
6903,3166,15:34:00
6904,7269,14:15:00
6905,1294,06:00:00
6906,9282,22:30:00
6907,2686,21:00:00
6908,6250,14:15:00
6909,6164,06:00:00
6910,7363,06:15:00
6911,3810,15:30:00
6912,120,06:00:00
6913,6136,14:15:00
6914,4825,21:00:00
6915,9643,21:00:00
6916,8012,06:00:00
6917,2287,15:00:00
6918,2213,06:15:00
6919,5969,21:00:00
6920,9668,15:00:00
6921,1500,14:15:00
6922,7154,06:00:00
6923,3612,14:00:00
6924,9291,06:15:00
6925,7446,14:15:00
6926,437,23:42:00
6927,9445,07:30:00
6928,3219,15:30:00
6929,3558,22:15:00
6930,3144,06:00:00
6931,5604,14:00:00
6932,5249,15:00:00
6933,2535,08:42:00
6934,3742,23:42:00
6935,442,08:42:00
6936,2662,23:42:00
6937,8791,15:00:00
6938,9932,21:00:00
6939,4791,23:42:00
6940,9790,07:30:00
6941,1773,14:15:00
6942,7753,06:00:00
6943,5534,14:15:00
6944,2408,21:00:00
6945,7629,22:30:00
6946,2316,21:00:00
6947,3750,15:30:00
6948,1828,21:00:00
6949,2522,15:34:00
6950,2064,15:00:00
6951,5378,22:15:00
6952,114,07:30:00
6953,3290,06:00:00
6954,5665,06:00:00
6955,7393,14:00:00
6956,6903,22:15:00
6957,737,06:00:00
6958,4152,07:00:00
6959,638,15:34:00
6960,8990,08:42:00
6961,2449,14:00:00
6962,4321,15:00:00
6963,2036,15:00:00
6964,6614,14:00:00
6965,3770,15:00:00
6966,9464,22:30:00
6967,6890,07:00:00
6968,9981,15:30:00
6969,2889,15:34:00
6970,4014,21:00:00
6971,2121,06:15:00
6972,9165,22:15:00
6973,9956,22:15:00
6974,5822,22:15:00
6975,1673,15:00:00
6976,4904,22:15:00
6977,7147,14:15:00
6978,7663,22:15:00
6979,9452,15:30:00
6980,540,21:00:00
6981,8582,08:42:00
6982,9203,06:15:00
6983,6337,15:30:00
6984,1864,23:42:00
6985,681,14:15:00
6986,3136,21:00:00
6987,3817,22:15:00
6988,8664,08:42:00
6989,5476,22:30:00
6990,8844,14:15:00
6991,171,06:00:00
6992,7270,07:30:00
6993,6140,14:00:00
6994,6427,08:42:00
6995,4857,15:30:00
6996,8197,08:42:00
6997,2944,21:00:00
6998,1088,15:00:00
6999,2666,06:15:00
7000,9947,23:42:00
7001,9436,15:00:00
7002,7608,07:00:00
7003,5729,06:15:00
7004,6348,22:15:00
7005,2932,22:30:00
7006,8010,15:00:00
7007,9028,06:15:00
7008,4846,21:00:00
7009,4958,23:42:00
7010,1930,22:30:00
7011,9326,06:00:00
7012,2025,23:42:00
7013,1161,06:00:00
7014,7305,22:15:00
7015,6681,22:15:00
7016,807,15:34:00
7017,1714,06:00:00
7018,7550,22:15:00
7019,7268,06:00:00
7020,7518,08:42:00
7021,8461,07:30:00
7022,1611,14:15:00
7023,7662,08:42:00
7024,2641,15:34:00
7025,3500,15:00:00
7026,4306,21:00:00
7027,3120,15:34:00
7028,5877,15:34:00
7029,875,23:42:00
7030,4022,15:30:00
7031,9716,21:00:00
7032,3652,14:15:00
7033,5551,15:30:00
7034,2086,15:00:00
7035,8175,21:00:00
7036,8427,15:30:00
7037,4623,21:00:00
7038,3060,22:15:00
7039,2381,15:00:00
7040,1506,06:15:00
7041,2419,06:15:00
7042,8088,21:00:00
7043,1497,15:34:00
7044,4360,08:42:00
7045,8993,14:00:00
7046,3699,15:00:00
7047,1723,22:15:00
7048,9117,23:42:00
7049,3078,06:15:00
7050,378,06:15:00
7051,8301,21:00:00
7052,9365,06:00:00
7053,3936,08:42:00
7054,6504,06:15:00
7055,990,22:15:00
7056,8836,15:00:00
7057,2098,22:15:00
7058,7032,15:34:00
7059,4334,22:15:00
7060,82,14:15:00
7061,2415,15:30:00
7062,7362,22:30:00
7063,373,22:30:00
7064,6105,06:15:00
7065,2474,14:15:00
7066,2768,08:42:00
7067,2765,22:15:00
7068,6955,22:15:00
7069,3359,21:00:00
7070,4068,06:00:00
7071,7394,06:00:00
7072,1159,08:42:00
7073,8569,15:00:00
7074,9193,14:00:00
7075,8500,08:42:00
7076,8290,08:42:00
7077,151,15:30:00
7078,5069,14:00:00
7079,9321,14:00:00
7080,9997,21:00:00
7081,6575,21:00:00
7082,9246,06:15:00
7083,8435,22:15:00
7084,7190,07:30:00
7085,8074,08:42:00
7086,1226,15:30:00
7087,8044,23:42:00
7088,4882,22:30:00
7089,9412,22:15:00
7090,1232,07:30:00
7091,6564,15:34:00
7092,8925,08:42:00
7093,9589,15:00:00
7094,6770,22:30:00
7095,9494,22:30:00
7096,1141,22:30:00
7097,3280,22:30:00
7098,8682,06:15:00
7099,9842,21:00:00
7100,616,14:00:00
7101,8608,21:00:00
7102,7274,23:42:00
7103,4989,07:30:00
7104,2109,14:15:00
7105,5947,14:15:00
7106,1528,21:00:00
7107,8348,08:42:00
7108,8130,07:00:00
7109,3324,15:00:00
7110,1519,08:42:00
7111,7783,22:30:00
7112,8029,07:00:00
7113,2593,06:15:00
7114,9295,15:30:00
7115,2119,14:15:00
7116,649,15:30:00
7117,598,06:00:00
7118,3700,23:42:00
7119,5290,15:34:00
7120,6501,14:15:00
7121,3183,07:30:00
7122,8703,22:15:00
7123,927,15:30:00
7124,664,23:42:00
7125,4218,22:30:00
7126,912,15:34:00
7127,3001,06:00:00
7128,2797,06:00:00
7129,6292,23:42:00
7130,2902,22:15:00
7131,6486,08:42:00
7132,104,15:34:00
7133,6779,07:00:00
7134,4900,15:00:00
7135,5014,22:30:00
7136,72,14:15:00
7137,2280,15:34:00
7138,1711,07:30:00
7139,1101,22:30:00
7140,6370,15:34:00
7141,5138,15:00:00
7142,9328,07:30:00
7143,376,14:15:00
7144,1465,06:15:00
7145,8308,14:15:00
7146,5608,06:00:00
7147,805,21:00:00
7148,3173,08:42:00
7149,8924,23:42:00
7150,717,08:42:00
7151,2076,21:00:00
7152,763,23:42:00
7153,519,22:30:00
7154,2067,06:15:00
7155,3268,15:30:00
7156,1537,14:15:00
7157,9800,15:00:00
7158,1064,15:00:00
7159,1135,14:15:00
7160,185,06:00:00
7161,7079,07:30:00
7162,5156,07:00:00
7163,5118,22:30:00
7164,1450,23:42:00
7165,2100,06:15:00
7166,7266,21:00:00
7167,8726,21:00:00
7168,5127,14:00:00
7169,4506,22:30:00
7170,3680,15:00:00
7171,6037,06:15:00
7172,3135,15:00:00
7173,8094,15:00:00
7174,4056,22:30:00
7175,2917,21:00:00
7176,2704,06:15:00
7177,2687,06:00:00
7178,2590,06:15:00
7179,110,22:15:00
7180,1624,15:00:00
7181,4462,23:42:00
7182,2198,21:00:00
7183,738,15:00:00
7184,7191,07:30:00
7185,3787,22:30:00
7186,4543,22:15:00
7187,3604,15:34:00
7188,2688,14:15:00
7189,4082,14:15:00
7190,469,14:00:00
7191,8485,15:34:00
7192,3785,07:00:00
7193,8887,08:42:00
7194,9566,23:42:00
7195,2553,15:00:00
7196,1028,14:15:00
7197,3839,06:15:00
7198,2156,15:34:00
7199,828,15:00:00
7200,8983,07:30:00
7201,6363,22:30:00
7202,6353,15:34:00
7203,38,14:15:00
7204,3400,23:42:00
7205,7528,22:15:00
7206,3954,15:30:00
7207,4413,14:00:00
7208,5525,22:15:00
7209,1156,15:34:00
7210,5431,07:30:00
7211,3440,14:15:00
7212,4567,21:00:00
7213,6637,22:30:00
7214,8372,06:00:00
7215,2035,22:15:00
7216,7903,06:00:00
7217,4136,21:00:00
7218,5734,15:34:00
7219,6555,15:00:00
7220,2844,14:15:00
7221,6110,07:30:00
7222,5492,21:00:00
7223,9142,22:30:00
7224,2378,15:00:00
7225,9234,15:30:00
7226,579,14:00:00
7227,1117,22:30:00
7228,385,22:30:00
7229,5479,14:15:00
7230,3047,15:30:00
7231,6281,14:15:00
7232,429,15:00:00
7233,6031,15:34:00
7234,8037,06:15:00
7235,9498,14:15:00
7236,5443,07:30:00
7237,4126,22:15:00
7238,6186,14:00:00
7239,5774,22:30:00
7240,5913,06:00:00
7241,6846,06:00:00
7242,4284,22:30:00
7243,6930,08:42:00
7244,5768,07:00:00
7245,5392,21:00:00
7246,9273,08:42:00
7247,1470,14:15:00
7248,3711,08:42:00
7249,1914,15:30:00
7250,9526,06:00:00
7251,8764,15:30:00
7252,5762,14:15:00
7253,8672,15:30:00
7254,4144,21:00:00
7255,9802,14:15:00
7256,3512,14:15:00
7257,7091,08:42:00
7258,5112,23:42:00
7259,773,21:00:00
7260,9132,15:30:00
7261,9549,21:00:00
7262,9461,08:42:00
7263,3599,15:34:00
7264,9831,15:00:00
7265,492,06:00:00
7266,3939,06:00:00
7267,9058,06:00:00
7268,923,14:00:00
7269,506,21:00:00
7270,9145,22:15:00
7271,8441,07:00:00
7272,2710,07:00:00
7273,4433,21:00:00
7274,5398,23:42:00
7275,3774,23:42:00
7276,7810,07:30:00
7277,9813,21:00:00
7278,1894,15:00:00
7279,5836,14:00:00
7280,7586,22:30:00
7281,1678,15:34:00
7282,7080,06:15:00
7283,5188,06:00:00
7284,9041,07:00:00
7285,2002,21:00:00
7286,793,08:42:00
7287,8577,07:00:00
7288,1697,15:00:00
7289,9538,14:00:00
7290,2269,07:30:00
7291,3317,15:34:00
7292,9364,21:00:00
7293,8189,15:00:00
7294,3083,22:30:00
7295,1071,22:15:00
7296,2338,06:00:00
7297,9544,22:30:00
7298,1719,06:00:00
7299,2115,07:00:00
7300,9334,15:00:00
7301,6687,15:34:00
7302,1821,15:34:00
7303,8226,08:42:00
7304,8830,06:15:00
7305,1581,15:34:00
7306,3985,07:00:00
7307,510,07:00:00
7308,8058,22:30:00
7309,4174,14:00:00
7310,155,14:00:00
7311,7559,07:00:00
7312,3285,23:42:00
7313,2223,22:15:00
7314,4881,22:30:00
7315,4821,15:34:00
7316,220,22:15:00
7317,5368,22:15:00
7318,8877,14:15:00
7319,5722,22:30:00
7320,3269,14:15:00
7321,1029,07:00:00
7322,7146,14:15:00
7323,3102,21:00:00
7324,4628,21:00:00
7325,5942,21:00:00
7326,7480,08:42:00
7327,8479,08:42:00
7328,8784,15:34:00
7329,7541,14:00:00
7330,3348,06:00:00
7331,5951,06:15:00
7332,1379,07:30:00
7333,3017,07:00:00
7334,9063,23:42:00
7335,1888,07:30:00
7336,3044,14:00:00
7337,656,07:30:00
7338,2013,08:42:00
7339,8757,07:30:00
7340,4781,21:00:00
7341,9760,15:00:00
7342,6521,06:15:00
7343,464,14:15:00
7344,7846,21:00:00
7345,7867,22:30:00
7346,3911,23:42:00
7347,7592,15:00:00
7348,5139,07:00:00
7349,2302,06:00:00
7350,5998,23:42:00
7351,6696,06:00:00
7352,4358,15:00:00
7353,5594,22:15:00
7354,9033,07:30:00
7355,5508,15:34:00
7356,753,15:00:00
7357,866,08:42:00
7358,5191,21:00:00
7359,395,14:15:00
7360,4524,14:15:00
7361,7569,08:42:00
7362,699,15:30:00
7363,7532,15:30:00
7364,4312,23:42:00
